order_id,customer_id,order_date,country,category,quantity,unit_price,discount,payment_method,customer_rating
ORD-003324,CUST-00959,2024-08-02 01:47:00,Netherlands,Clothing,2,40.89,0.15,Credit Card,4.0
ORD-000997,CUST-00790,2024-01-06 05:14:00,France,Sports,5,273.55,0.1,Apple Pay,3.0
ORD-000777,CUST-00636,2024-10-13 05:15:00,Belgium,Electronics,2,594.09,0.0,Credit Card,5.0
ORD-004248,CUST-00290,2025-02-05 03:52:00,Germany,Home,4,177.66,0.0,PayPal,4.0
ORD-004167,CUST-00694,2025-08-02 13:31:00,Spain,Books,6,17.35,0.1,Bank Transfer,5.0
ORD-002092,CUST-00490,2024-07-10 02:42:00,France,Sports,6,221.26,0.0,PayPal,
ORD-001294,CUST-00007,2024-08-08 10:02:00,Spain,Home,1,500.0,0.05,Credit Card,
ORD-003047,CUST-01092,2024-01-12 16:05:00,Spain,Electronics,1,1200.0,0.1,PayPal,2.0
ORD-004920,CUST-00792,2024-05-08 06:21:00,Germany,Sports,1,400.0,0.05,Credit Card,4.0
ORD-004958,CUST-00561,2024-07-31 03:17:00,France,Electronics,2,1200.0,0.0,Credit Card,5.0
ORD-003708,CUST-01135,2025-04-17 03:13:00,Germany,Electronics,1,498.66,0.0,Credit Card,4.0
ORD-000712,CUST-00784,2025-09-21 00:28:00,Germany,Clothing,2,168.01,0.2,Credit Card,5.0
ORD-000498,CUST-00562,2025-02-10 07:20:00,Spain,Clothing,3,132.73,0.1,Credit Card,3.0
ORD-001832,CUST-01430,2025-01-07 10:12:00,France,Home,6,146.75,0.0,Credit Card,
ORD-004714,CUST-00734,2025-04-07 15:07:00,France,Electronics,5,1163.05,0.0,Credit Card,5.0
ORD-002221,CUST-01419,2024-10-12 16:53:00,Italy,Books,1,43.66,0.0,PayPal,4.0
ORD-003397,CUST-00681,2024-06-08 14:56:00,France,Clothing,2,115.76,0.1,PayPal,5.0
ORD-000590,CUST-01266,2025-02-11 12:12:00,Spain,Books,1,61.62,0.0,Credit Card,3.0
ORD-001527,CUST-00479,2024-04-10 16:27:00,France,Electronics,2,1147.2,0.0,Apple Pay,4.0
ORD-004166,CUST-01021,2025-09-18 00:46:00,Germany,Clothing,1,243.8,0.05,Apple Pay,5.0
ORD-002111,CUST-00422,2025-12-26 16:56:00,Germany,Home,2,500.0,0.0,PayPal,5.0
ORD-004334,CUST-01341,2025-04-14 17:52:00,France,Clothing,1,126.97,0.1,Credit Card,3.0
ORD-004630,CUST-00529,2024-08-06 11:42:00,Germany,Books,1,42.07,0.0,Bank Transfer,4.0
ORD-004613,CUST-01180,2025-04-12 12:25:00,France,Clothing,1,209.17,0.15,Apple Pay,4.0
ORD-002652,CUST-01319,2025-07-31 06:25:00,Italy,Books,1,19.31,0.15,Bank Transfer,
ORD-001109,CUST-01412,2025-01-19 20:18:00,Germany,Sports,2,306.16,0.0,Credit Card,1.0
ORD-000150,CUST-00088,2024-10-26 10:10:00,Spain,Sports,6,176.06,0.05,Credit Card,5.0
ORD-004567,CUST-01057,2025-06-20 00:03:00,Spain,Sports,2,400.0,0.15,Credit Card,3.0
ORD-004874,CUST-00882,2025-07-15 18:18:00,Spain,Electronics,2,648.85,0.2,Bank Transfer,
ORD-003362,CUST-01118,2024-10-07 05:38:00,France,Home,6,135.4,0.0,Credit Card,2.0
ORD-000013,CUST-01104,2025-10-30 13:59:00,France,Books,2,28.99,0.3,PayPal,5.0
ORD-003572,CUST-01264,2024-05-23 07:14:00,France,Home,4,257.98,0.1,PayPal,2.0
ORD-003270,CUST-01475,2025-01-11 05:32:00,Italy,Home,6,260.56,0.05,Bank Transfer,4.0
ORD-001515,CUST-00371,2024-07-08 09:38:00,France,Electronics,2,652.62,0.1,PayPal,2.0
ORD-001785,CUST-01091,2024-06-29 04:36:00,Spain,Home,4,132.71,0.1,Apple Pay,5.0
ORD-003711,CUST-00540,2024-09-30 03:02:00,France,Clothing,4,250.0,0.05,Apple Pay,
ORD-000732,CUST-00628,2025-09-27 17:52:00,France,Home,1,96.56,0.0,Credit Card,4.0
ORD-000752,CUST-00222,2025-10-09 04:40:00,France,Books,7,38.29,0.1,Credit Card,3.0
ORD-004941,CUST-01091,2024-09-26 02:34:00,Spain,Sports,4,400.0,0.1,Credit Card,5.0
ORD-001322,CUST-00413,2025-04-09 20:47:00,France,Home,2,328.62,0.1,Apple Pay,5.0
ORD-003993,CUST-00211,2024-08-02 19:06:00,Spain,Home,4,467.0,0.0,PayPal,2.0
ORD-001860,CUST-01103,2024-08-12 12:36:00,Germany,Books,6,34.47,0.0,Credit Card,2.0
ORD-003560,CUST-00702,2025-06-25 07:19:00,Italy,Books,1,32.35,0.0,Apple Pay,
ORD-002888,CUST-00095,2024-12-27 13:37:00,France,Books,1,28.53,0.0,Credit Card,4.0
ORD-001127,CUST-01282,2025-11-23 11:14:00,Germany,Sports,4,206.66,0.0,Apple Pay,3.0
ORD-004448,CUST-00286,2024-05-05 09:40:00,Spain,Clothing,5,204.49,0.0,Credit Card,4.0
ORD-002128,CUST-00939,2025-02-02 02:06:00,Spain,Books,1,35.34,0.0,Bank Transfer,4.0
ORD-004930,CUST-00333,2025-10-18 08:32:00,Germany,Sports,1,145.24,0.2,Apple Pay,4.0
ORD-001211,CUST-00936,2024-11-20 14:26:00,Spain,Books,3,78.96,0.0,Apple Pay,2.0
ORD-002226,CUST-00930,2025-01-09 21:28:00,France,Clothing,1,148.74,0.05,PayPal,5.0
ORD-001887,CUST-00977,2024-04-17 08:35:00,Netherlands,Home,5,431.18,0.1,Credit Card,4.0
ORD-002043,CUST-01120,2024-07-15 04:55:00,Netherlands,Electronics,1,1200.0,0.0,Credit Card,3.0
ORD-000587,CUST-01035,2024-08-05 22:01:00,Spain,Electronics,1,336.9,0.05,Credit Card,3.0
ORD-004644,CUST-00101,2025-12-14 04:14:00,Italy,Electronics,3,738.33,0.2,Bank Transfer,5.0
ORD-002826,CUST-01264,2025-03-12 05:47:00,Belgium,Sports,3,237.9,0.1,PayPal,5.0
ORD-004184,CUST-01279,2025-05-08 01:10:00,France,Clothing,5,100.81,0.2,PayPal,2.0
ORD-002340,CUST-00140,2025-07-26 02:51:00,Spain,Electronics,2,1200.0,0.0,Credit Card,4.0
ORD-000133,CUST-00136,2025-11-20 09:56:00,Germany,Books,4,46.35,0.05,PayPal,5.0
ORD-001182,CUST-01392,2024-12-15 03:48:00,France,Books,1,79.87,0.1,Bank Transfer,4.0
ORD-001741,CUST-00647,2024-09-12 04:25:00,Spain,Books,2,63.91,0.15,Credit Card,5.0
ORD-000978,CUST-00859,2024-03-07 10:29:00,France,Sports,3,282.92,0.0,Credit Card,
ORD-000678,CUST-00127,2025-07-06 21:36:00,Italy,Electronics,3,1200.0,0.0,Credit Card,3.0
ORD-004379,CUST-00250,2024-08-29 14:42:00,Belgium,Home,1,374.65,0.05,PayPal,
ORD-004708,CUST-00823,2025-05-08 05:08:00,France,Books,2,32.72,0.1,PayPal,5.0
ORD-001118,CUST-00880,2025-02-10 08:36:00,Germany,Sports,1,131.18,0.1,PayPal,5.0
ORD-000288,CUST-00858,2025-03-10 13:12:00,Belgium,Electronics,4,273.77,0.2,Apple Pay,3.0
ORD-001414,CUST-01188,2025-01-09 06:12:00,Spain,Sports,2,175.02,0.0,Credit Card,5.0
ORD-003136,CUST-00024,2024-01-05 12:58:00,Netherlands,Electronics,2,497.65,0.3,Bank Transfer,4.0
ORD-003686,CUST-00232,2025-06-17 07:57:00,France,Electronics,1,557.48,0.0,Apple Pay,5.0
ORD-004193,CUST-01112,2024-11-07 07:51:00,Italy,Clothing,1,62.2,0.15,Bank Transfer,2.0
ORD-001324,CUST-01330,2025-09-23 14:16:00,Belgium,Home,1,409.14,0.0,Credit Card,5.0
ORD-004731,CUST-01378,2024-06-02 11:13:00,Italy,Home,4,258.42,0.05,Credit Card,5.0
ORD-003866,CUST-01165,2024-07-22 22:00:00,France,Electronics,3,655.46,0.0,Bank Transfer,5.0
ORD-001944,CUST-00046,2025-06-15 07:28:00,France,Sports,66,229.78,0.0,Credit Card,4.0
ORD-004294,CUST-00142,2025-11-13 15:08:00,Belgium,Electronics,1,756.72,0.05,PayPal,3.0
ORD-004215,CUST-01028,2024-03-05 09:45:00,France,Home,2,244.32,0.0,Credit Card,5.0
ORD-000843,CUST-01365,2024-08-17 05:48:00,France,Clothing,1,134.41,0.0,Bank Transfer,4.0
ORD-003497,CUST-00155,2024-06-10 18:41:00,France,Electronics,1,295.07,0.0,Apple Pay,4.0
ORD-001293,CUST-00666,2024-08-14 07:20:00,France,Clothing,1,113.55,0.1,Credit Card,4.0
ORD-002693,CUST-01366,2024-01-26 12:55:00,Netherlands,Sports,3,258.15,0.15,Credit Card,4.0
ORD-004544,CUST-00919,2024-05-05 05:56:00,Belgium,Home,2,150.46,0.05,Bank Transfer,5.0
ORD-001766,CUST-01404,2024-12-19 14:53:00,France,Sports,2,135.55,0.0,PayPal,4.0
ORD-004894,CUST-00074,2025-12-06 11:35:00,Belgium,Clothing,5,234.17,0.1,Apple Pay,5.0
ORD-004651,CUST-00597,2024-07-29 23:43:00,Spain,Clothing,8,116.68,0.05,Bank Transfer,4.0
ORD-001056,CUST-01494,2025-06-17 02:18:00,Italy,Sports,2,400.0,0.0,PayPal,2.0
ORD-002582,CUST-00693,2024-02-07 07:58:00,France,Sports,5,281.18,0.0,Credit Card,4.0
ORD-000682,CUST-00207,2025-09-26 20:06:00,Belgium,Clothing,3,103.55,0.1,PayPal,
ORD-003974,CUST-00387,2025-02-07 00:55:00,Germany,Electronics,2,675.64,0.05,Credit Card,5.0
ORD-001418,CUST-00658,2025-03-31 06:50:00,Germany,Home,4,352.18,0.0,PayPal,4.0
ORD-002122,CUST-01430,2024-09-29 20:10:00,Italy,Clothing,5,232.79,0.1,Credit Card,4.0
ORD-004602,CUST-01424,2025-04-29 10:31:00,Belgium,Sports,1,278.44,0.15,Apple Pay,4.0
ORD-002630,CUST-00058,2025-08-17 20:13:00,Italy,Books,1,80.0,0.0,Credit Card,5.0
ORD-002025,CUST-00110,2024-11-27 07:13:00,Spain,Electronics,3,513.6,0.0,PayPal,4.0
ORD-003283,CUST-01455,2025-05-26 11:09:00,Netherlands,Sports,3,298.99,0.0,Credit Card,3.0
ORD-002224,CUST-00635,2025-02-05 05:05:00,Italy,Clothing,1,136.28,0.0,Bank Transfer,3.0
ORD-000970,CUST-00055,2025-06-06 02:04:00,Germany,Home,1,434.71,0.15,Credit Card,1.0
ORD-000229,CUST-00821,2025-02-01 10:45:00,France,Electronics,1,359.48,0.0,Credit Card,3.0
ORD-004517,CUST-00528,2025-05-29 14:01:00,Spain,Electronics,7,398.83,0.0,Credit Card,1.0
ORD-004886,CUST-00304,2024-12-28 20:27:00,Spain,Electronics,1,497.19,0.2,PayPal,4.0
ORD-004679,CUST-00981,2024-10-23 08:18:00,France,Home,1,254.39,0.3,Credit Card,5.0
ORD-004084,CUST-01182,2024-09-07 19:02:00,Germany,Electronics,1,800.08,0.05,Credit Card,2.0
ORD-002687,CUST-00367,2024-06-19 02:17:00,Italy,Clothing,2,95.55,0.15,Credit Card,
ORD-002446,CUST-01342,2024-12-02 23:20:00,France,Clothing,1,104.35,0.0,Credit Card,4.0
ORD-000556,CUST-00757,2024-01-20 01:14:00,Belgium,Home,3,116.46,0.05,Credit Card,4.0
ORD-002058,CUST-01108,2025-11-25 04:34:00,Belgium,,4,337.6,0.1,PayPal,4.0
ORD-000430,CUST-01074,2024-02-16 06:49:00,Spain,Books,1,11.42,0.1,PayPal,5.0
ORD-004604,CUST-01135,2025-06-02 07:36:00,Netherlands,Home,2,353.98,0.3,Bank Transfer,4.0
ORD-003566,CUST-00392,2024-07-28 10:12:00,Italy,Home,1,190.25,0.1,Credit Card,3.0
ORD-004273,CUST-01400,2025-09-27 10:42:00,Belgium,Books,1,36.29,0.1,PayPal,5.0
ORD-003019,CUST-00897,2024-02-28 06:39:00,Germany,Home,3,149.77,0.05,Credit Card,5.0
ORD-003541,CUST-01103,2025-08-01 03:51:00,France,Books,6,49.98,0.0,Bank Transfer,4.0
ORD-004146,CUST-00420,2024-02-11 02:31:00,Belgium,Sports,3,155.4,0.05,PayPal,5.0
ORD-003114,CUST-01396,2024-01-16 04:30:00,France,Clothing,1,247.46,0.0,Credit Card,4.0
ORD-004376,CUST-00877,2024-12-15 04:47:00,Germany,Clothing,1,107.4,0.0,Bank Transfer,5.0
ORD-000291,CUST-01212,2025-07-29 11:44:00,France,Books,4,63.8,0.05,Credit Card,5.0
ORD-003804,CUST-00033,2024-08-07 23:22:00,Spain,Clothing,2,132.32,0.0,PayPal,4.0
ORD-002147,CUST-00265,2025-12-13 02:44:00,Germany,Books,4,34.65,0.0,Credit Card,3.0
ORD-000253,CUST-00283,2024-08-29 12:32:00,Belgium,Sports,1,144.94,0.0,Credit Card,5.0
ORD-004351,CUST-00913,2024-05-26 12:12:00,France,Electronics,4,388.64,0.0,Bank Transfer,1.0
ORD-000351,CUST-00800,2024-10-30 03:23:00,France,Electronics,4,369.09,0.2,Bank Transfer,3.0
ORD-004807,CUST-00702,2024-11-11 14:34:00,Germany,Electronics,2,925.55,0.0,Bank Transfer,5.0
ORD-002528,CUST-01423,2025-06-10 21:55:00,France,Sports,2,63.79,0.2,Credit Card,4.0
ORD-004225,CUST-01173,2025-02-18 15:16:00,Germany,Clothing,3,98.15,0.1,Credit Card,
ORD-000472,CUST-01207,2024-01-03 05:03:00,Spain,Clothing,7,106.85,0.1,Bank Transfer,2.0
ORD-000091,CUST-00653,2024-05-15 10:14:00,Spain,Clothing,4,106.46,0.0,Credit Card,3.0
ORD-001739,CUST-00005,2025-08-24 06:34:00,Germany,Books,1,45.26,0.0,PayPal,5.0
ORD-001437,CUST-00641,2025-04-29 10:47:00,France,Clothing,2,213.64,0.1,Credit Card,5.0
ORD-000692,CUST-01193,2024-06-15 17:35:00,Germany,Electronics,1,1200.0,0.2,Credit Card,4.0
ORD-004887,CUST-01037,2025-05-18 12:16:00,Spain,Clothing,3,124.27,0.0,PayPal,5.0
ORD-000027,CUST-00604,2025-08-12 12:18:00,Netherlands,Clothing,1,97.88,0.15,Credit Card,4.0
ORD-002293,CUST-00353,2025-04-09 15:57:00,France,Sports,1,171.45,0.0,PayPal,5.0
ORD-003642,CUST-01392,2024-07-08 06:41:00,Italy,Electronics,7,619.5,0.1,Credit Card,5.0
ORD-003709,CUST-00739,2024-05-15 13:37:00,Netherlands,Sports,4,244.71,0.0,Bank Transfer,5.0
ORD-000502,CUST-00978,2025-02-08 09:16:00,France,Sports,1,173.85,0.1,PayPal,1.0
ORD-004592,CUST-00060,2025-10-10 08:49:00,Netherlands,Sports,1,237.75,0.0,PayPal,2.0
ORD-001607,CUST-00222,2024-11-28 05:47:00,Spain,Sports,2,228.11,0.0,PayPal,3.0
ORD-002099,CUST-01127,2025-08-25 01:59:00,Belgium,Sports,6,201.53,0.0,Bank Transfer,2.0
ORD-004607,CUST-00361,2025-10-16 15:39:00,France,Sports,4,174.33,0.0,Bank Transfer,5.0
ORD-002978,CUST-01346,2025-02-16 05:32:00,Germany,Sports,2,400.0,0.3,PayPal,3.0
ORD-004033,CUST-00404,2025-11-02 17:44:00,France,Books,4,22.57,0.1,Credit Card,5.0
ORD-001420,CUST-00715,2024-05-22 04:15:00,Netherlands,electronics,6,1059.64,0.0,PayPal,4.0
ORD-000255,CUST-00991,2024-05-22 02:18:00,Spain,Electronics,1,428.18,0.05,Credit Card,3.0
ORD-001898,CUST-01312,2024-02-20 16:43:00,France,Sports,6,331.38,0.0,Credit Card,5.0
ORD-003404,CUST-01477,2025-10-17 00:59:00,Spain,Electronics,6,842.18,0.05,Credit Card,3.0
ORD-001979,CUST-00086,2024-12-04 03:56:00,France,Sports,1,186.94,0.0,Apple Pay,3.0
ORD-004325,CUST-01457,2025-01-02 06:54:00,Germany,Sports,1,128.93,0.0,Credit Card,2.0
ORD-002527,CUST-00703,2024-09-28 21:30:00,Italy,Sports,3,129.8,0.0,Credit Card,5.0
ORD-001273,CUST-01398,2024-09-28 21:45:00,Netherlands,Electronics,4,253.16,0.0,PayPal,5.0
ORD-001452,CUST-00062,2024-03-22 09:07:00,Netherlands,Books,1,80.0,0.0,Bank Transfer,2.0
ORD-001262,CUST-01388,2025-07-09 06:31:00,Belgium,Sports,2,210.24,0.0,PayPal,5.0
ORD-004899,CUST-01136,2024-12-18 09:23:00,France,Electronics,2,1200.0,0.1,Bank Transfer,3.0
ORD-004663,CUST-00233,2024-11-04 14:40:00,Italy,Clothing,2,85.66,0.05,Credit Card,2.0
ORD-000316,CUST-00990,2024-04-03 06:55:00,Belgium,Home,2,315.99,0.0,PayPal,5.0
ORD-002158,CUST-00949,2025-11-27 21:36:00,Italy,Sports,1,399.21,0.1,Bank Transfer,1.0
ORD-001095,CUST-00493,2024-01-01 12:47:00,France,Sports,2,211.81,0.0,PayPal,4.0
ORD-004911,CUST-01421,2025-11-16 10:34:00,France,Electronics,2,737.07,0.0,PayPal,3.0
ORD-001116,CUST-00736,2025-12-28 06:17:00,Germany,Clothing,1,210.04,0.15,Credit Card,5.0
ORD-003611,CUST-00840,2025-07-26 23:43:00,Belgium,Home,6,199.51,0.0,Credit Card,
ORD-003138,CUST-00716,2024-10-21 14:32:00,France,Sports,1,98.3,0.0,Credit Card,5.0
ORD-000070,CUST-00705,2025-07-04 11:01:00,France,Clothing,1,224.34,0.0,Bank Transfer,2.0
ORD-003264,CUST-01293,2025-09-17 22:53:00,France,Clothing,1,95.17,0.0,PayPal,5.0
ORD-004049,CUST-00504,2025-11-24 19:30:00,Germany,Clothing,1,132.67,0.05,Credit Card,4.0
ORD-001659,CUST-01259,2025-02-08 04:12:00,France,Home,3,246.25,0.15,Credit Card,5.0
ORD-004622,CUST-01493,2024-05-30 18:35:00,Germany,Books,1,28.38,0.1,Credit Card,5.0
ORD-003050,CUST-01063,2025-01-22 05:47:00,France,Home,2,233.21,0.0,Bank Transfer,1.0
ORD-003128,CUST-01363,2025-01-19 11:16:00,Spain,Clothing,2,154.83,0.1,Credit Card,3.0
ORD-003874,CUST-00713,2025-12-10 19:53:00,Belgium,Home,1,398.21,0.05,Bank Transfer,5.0
ORD-003729,CUST-00512,2024-03-17 06:52:00,France,Clothing,1,132.8,0.05,Credit Card,3.0
ORD-001500,CUST-01262,2025-09-27 22:06:00,Germany,Clothing,2,66.2,0.05,Credit Card,5.0
ORD-002651,CUST-01321,2024-01-06 01:54:00,France,Electronics,4,1195.09,0.05,Bank Transfer,5.0
ORD-003655,CUST-01003,2024-04-17 21:27:00,France,Sports,3,190.39,0.0,Bank Transfer,3.0
ORD-001345,CUST-00281,2025-04-17 10:51:00,Spain,Home,4,164.55,0.2,Credit Card,5.0
ORD-002881,CUST-00061,2024-09-25 15:58:00,France,Clothing,2,115.74,0.0,Credit Card,4.0
ORD-001102,CUST-00704,2025-01-28 07:26:00,France,Clothing,2,164.16,0.0,Credit Card,5.0
ORD-000388,CUST-01247,2024-06-11 05:06:00,Spain,Electronics,1,1200.0,0.0,PayPal,4.0
ORD-004991,CUST-00974,2025-07-05 23:37:00,Belgium,Home,7,268.55,0.15,PayPal,5.0
ORD-002896,CUST-00806,2025-06-12 03:20:00,Spain,Sports,1,180.24,0.1,Apple Pay,5.0
ORD-003248,CUST-00134,2024-08-05 01:50:00,France,Home,5,500.0,0.1,Apple Pay,5.0
ORD-003602,CUST-00916,2025-03-31 19:56:00,France,Clothing,3,203.43,0.0,Credit Card,
ORD-001913,CUST-00005,2024-02-01 19:01:00,Netherlands,Clothing,2,182.74,0.1,PayPal,4.0
ORD-000411,CUST-00262,2024-12-13 15:09:00,Germany,Sports,1,194.03,0.0,Credit Card,3.0
ORD-000585,CUST-00607,2025-03-23 00:39:00,Germany,Books,3,26.59,0.0,Credit Card,4.0
ORD-000110,CUST-01058,2024-06-28 04:29:00,Germany,Books,1,80.0,0.05,Credit Card,5.0
ORD-002526,CUST-00486,2025-12-09 06:20:00,France,Clothing,3,123.26,0.0,PayPal,5.0
ORD-002743,CUST-00769,2024-05-01 02:10:00,France,Electronics,6,779.71,0.1,Credit Card,4.0
ORD-003482,CUST-00369,2025-09-23 06:03:00,France,Clothing,5,68.11,0.0,PayPal,3.0
ORD-004970,CUST-01224,2024-12-21 07:40:00,Netherlands,Electronics,1,1200.0,0.1,Credit Card,1.0
ORD-002624,CUST-01386,2025-03-13 15:23:00,Spain,Home,1,223.81,0.0,Credit Card,4.0
ORD-001169,CUST-01498,2024-04-21 04:27:00,Italy,Clothing,4,134.87,0.1,Credit Card,5.0
ORD-000469,CUST-00273,2025-08-17 22:44:00,Germany,Electronics,6,1200.0,0.0,Credit Card,3.0
ORD-000830,CUST-00044,2025-01-08 00:05:00,Germany,Electronics,6,1200.0,0.15,Credit Card,3.0
ORD-001619,CUST-00183,2025-04-24 11:19:00,France,Home,3,204.15,0.0,PayPal,5.0
ORD-003016,CUST-00690,2024-09-03 22:28:00,France,Home,2,180.72,0.1,Credit Card,
ORD-001962,CUST-01483,2025-08-16 03:49:00,France,Home,6,229.29,0.05,PayPal,
ORD-000487,CUST-00502,2024-09-10 11:10:00,France,Electronics,7,1200.0,0.1,PayPal,4.0
ORD-001635,CUST-00623,2024-07-26 17:37:00,Germany,Home,1,500.0,0.2,Bank Transfer,
ORD-000743,CUST-00952,2024-01-12 21:54:00,France,Books,1,29.59,0.3,Credit Card,5.0
ORD-004425,CUST-00472,2024-03-21 11:48:00,France,Clothing,1,109.68,0.2,PayPal,5.0
ORD-000908,CUST-00260,2024-12-09 19:01:00,France,Electronics,5,1200.0,0.1,Credit Card,1.0
ORD-002866,CUST-00053,2024-05-18 02:33:00,Belgium,Home,2,295.73,0.0,Credit Card,3.0
ORD-003290,CUST-00279,2024-04-08 21:00:00,Netherlands,Sports,1,92.68,0.0,Credit Card,4.0
ORD-000890,CUST-00407,2024-12-09 06:17:00,France,Electronics,3,384.26,0.05,Credit Card,5.0
ORD-003527,CUST-00200,2025-12-20 05:21:00,Italy,Electronics,5,713.73,0.0,PayPal,
ORD-003937,CUST-00786,2025-05-17 22:58:00,Belgium,Electronics,3,604.83,0.0,Credit Card,4.0
ORD-000178,CUST-00242,2025-11-21 12:26:00,Italy,Electronics,4,867.99,0.0,PayPal,2.0
ORD-002911,CUST-00169,2024-08-10 08:17:00,Germany,Books,2,48.27,0.0,Apple Pay,5.0
ORD-003275,CUST-00365,2024-08-04 17:43:00,Spain,Electronics,2,595.99,0.0,Bank Transfer,5.0
ORD-000081,CUST-01411,2024-09-13 21:54:00,Germany,Clothing,3,232.6,0.05,PayPal,3.0
ORD-004878,CUST-00656,2024-05-07 04:01:00,Germany,Home,2,132.57,0.05,Bank Transfer,4.0
ORD-002551,CUST-00982,2024-09-30 04:50:00,Germany,Clothing,4,250.0,0.3,Bank Transfer,5.0
ORD-004221,CUST-00168,2024-01-12 01:39:00,Germany,Electronics,1,874.51,0.0,Credit Card,4.0
ORD-002618,CUST-00079,2024-01-17 06:06:00,Germany,Electronics,2,786.49,0.1,Credit Card,5.0
ORD-002901,CUST-00762,2024-09-10 23:50:00,France,Clothing,1,136.15,0.0,PayPal,5.0
ORD-003236,CUST-00857,2025-11-27 16:34:00,France,Home,1,177.17,0.05,Bank Transfer,5.0
ORD-000222,CUST-00684,2024-11-25 13:27:00,Italy,Home,4,500.0,0.2,Apple Pay,5.0
ORD-000094,CUST-00582,2024-05-25 17:42:00,Spain,Books,1,42.32,0.1,PayPal,4.0
ORD-002628,CUST-00007,2024-12-27 16:54:00,France,Sports,2,173.18,0.0,PayPal,4.0
ORD-000928,CUST-00453,2024-04-14 20:39:00,Belgium,Home,2,418.69,0.0,Credit Card,5.0
ORD-003966,CUST-01278,2025-05-12 07:06:00,Netherlands,Sports,3,120.84,0.2,PayPal,4.0
ORD-001559,CUST-01493,2024-10-21 00:49:00,Italy,Clothing,3,96.4,0.0,Credit Card,5.0
ORD-003382,CUST-01181,2025-11-25 14:04:00,Germany,Electronics,4,1200.0,0.0,Apple Pay,5.0
ORD-002108,CUST-00208,2024-11-01 12:00:00,France,Electronics,1,817.08,0.1,Credit Card,5.0
ORD-001057,CUST-00675,2024-12-08 12:52:00,France,Sports,5,322.62,0.0,Credit Card,4.0
ORD-003054,CUST-00537,2025-11-29 18:48:00,Germany,Electronics,5,1130.13,0.0,Credit Card,5.0
ORD-003693,CUST-00293,2025-11-18 02:12:00,France,Home,2,254.51,0.1,Credit Card,3.0
ORD-000813,CUST-01027,2025-08-15 22:35:00,France,Clothing,1,69.19,0.0,PayPal,5.0
ORD-003932,CUST-00113,2025-02-04 17:45:00,Spain,Home,2,131.8,0.2,Apple Pay,4.0
ORD-001874,CUST-01413,2024-07-24 09:25:00,France,Sports,4,78.67,0.1,Credit Card,3.0
ORD-004576,CUST-01147,2025-04-05 13:30:00,France,Electronics,1,710.11,0.0,Credit Card,4.0
ORD-002592,CUST-00568,2024-07-20 03:07:00,Belgium,Clothing,2,43.98,0.1,Credit Card,4.0
ORD-001865,CUST-01253,2024-07-25 23:38:00,Germany,Sports,3,211.65,0.1,PayPal,4.0
ORD-002941,CUST-01073,2024-11-15 17:14:00,Spain,Home,1,232.79,0.0,PayPal,
ORD-003426,CUST-01470,2025-11-24 13:34:00,France,Electronics,1,873.39,0.0,PayPal,1.0
ORD-002928,CUST-00482,2025-03-30 11:19:00,France,Sports,3,196.06,0.15,PayPal,
ORD-000600,CUST-00964,2025-05-20 11:38:00,Belgium,Home,2,158.99,0.3,Credit Card,4.0
ORD-002005,CUST-01197,2024-01-23 04:28:00,France,Home,3,249.04,0.0,Bank Transfer,
ORD-004735,CUST-01242,2025-07-03 04:13:00,Spain,Home,1,495.21,0.0,Credit Card,
ORD-000878,CUST-01118,2024-10-12 23:25:00,Germany,Sports,6,107.48,0.0,Credit Card,5.0
ORD-004145,CUST-00194,2024-09-27 04:35:00,Spain,Home,2,384.6,0.1,Credit Card,5.0
ORD-001651,CUST-00285,2024-10-26 09:03:00,Germany,Clothing,4,199.5,0.1,Credit Card,3.0
ORD-001413,CUST-00376,2025-02-10 10:38:00,Italy,Home,4,256.85,0.05,Bank Transfer,2.0
ORD-004861,CUST-00089,2025-03-28 05:50:00,France,Electronics,3,1005.23,0.0,PayPal,5.0
ORD-001695,CUST-00241,2024-06-08 03:10:00,France,Sports,2,203.98,0.0,PayPal,5.0
ORD-001783,CUST-00036,2025-11-20 01:44:00,Spain,Electronics,2,893.43,0.1,Credit Card,5.0
ORD-002655,CUST-01277,2024-03-12 11:59:00,France,Electronics,4,722.64,0.15,PayPal,4.0
ORD-001719,CUST-00620,2024-12-13 03:06:00,Spain,Home,2,259.9,0.0,Credit Card,4.0
ORD-002120,CUST-01053,2025-07-05 09:22:00,France,Books,2,26.05,0.1,Bank Transfer,3.0
ORD-002846,CUST-00685,2024-12-13 11:49:00,Germany,Clothing,3,250.0,0.0,Credit Card,3.0
ORD-004017,CUST-00407,2024-09-20 03:03:00,Germany,Home,4,500.0,0.1,Credit Card,3.0
ORD-000220,CUST-01354,2025-08-16 12:44:00,Spain,Home,6,489.34,0.0,PayPal,2.0
ORD-001685,CUST-00538,2025-07-30 10:25:00,Belgium,Clothing,1,118.46,0.1,Bank Transfer,3.0
ORD-003911,CUST-00349,2025-10-16 23:51:00,Spain,Electronics,8,1021.0,0.0,Credit Card,
ORD-000725,CUST-01179,2025-12-26 09:06:00,Netherlands,Sports,2,400.0,0.3,Bank Transfer,4.0
ORD-002795,CUST-00104,2025-07-19 01:11:00,France,Home,1,185.4,0.2,Credit Card,5.0
ORD-002482,CUST-01291,2024-06-06 06:33:00,Spain,Electronics,2,363.42,0.0,PayPal,4.0
